user_id,feature_1,feature_2,feature_3,feature_4,feature_5,target
U00181,-0.22822908674567094,-0.19457401588732393,A,99.60778964768046,3,1
U00182,1.8391836114787,0.3873677938740472,C,43.46642569991417,3,0
U00183,-0.6999444074027914,1.6749804511609465,C,21.23423146000959,3,0
U00184,-0.3156601111806078,0.06349089325176996,C,65.2590878038401,4,0
U00185,-0.22878821553923487,-0.11055096286155772,C,66.56392882254515,3,0
U00186,0.7021552322289779,0.10981795592880585,A,81.09469954364454,5,0
U00187,-0.3215966293909302,0.46747823972274766,C,87.13508248946368,6,0
U00188,0.2771022705398348,0.6347880751989655,C,15.757288103924338,3,0
U00189,-1.3904943854694853,1.0015282219202846,C,17.327241391648364,7,0
U00190,0.09080331129492546,-0.47538086080834213,C,14.71190885905511,3,0
U00191,1.1710282160121355,-0.15345659612764384,A,50.88175666104748,4,0
U00192,0.5668939672919328,1.8060157099814595,C,71.99829121483992,6,0
U00193,-0.23163237853494456,-2.08228359303807,B,6.470861473509237,3,1
U00194,0.8587499044417956,-1.3873841893444452,A,39.10203437127293,2,0
U00195,0.8423860062696209,0.19162392428547592,B,96.65181317928726,3,0
U00196,0.4055983044830034,1.0029239793164808,B,17.580549266732692,3,0
U00197,0.6856198969750105,0.3106309937390031,A,58.63726686146455,5,1
U00198,1.0495331539138462,1.4027671108876192,A,81.82343134383918,5,0
U00199,-0.7299516813006917,-0.43848002208224457,A,28.593963506832974,2,0
U00200,-0.6099958298470168,-0.8179976680840142,C,47.71943286711845,2,0
U00201,0.6487840706295777,-0.3235660001499052,C,30.128944357699574,3,0
U00202,1.7097174384450275,0.3750816120473658,A,8.055193577714936,3,0
U00203,-0.11224229827410766,0.3712450251816742,A,43.14950238144499,3,0
U00204,-1.0357588429165485,-1.218934559872028,A,71.22032426858095,5,0
U00205,1.2233561262500567,-2.0461909711553044,B,30.44643069584827,1,0
U00206,-0.3216970418238991,0.31037057092671766,A,91.19021256596362,4,0
U00207,-0.40623552277054803,1.583863151445995,B,41.319322396648396,2,1
U00208,-2.380789010495124,0.02210680848780348,B,36.19490517594575,4,0
U00209,-0.13641434391765156,1.049366629005993,A,65.396861523527,3,0
U00210,0.5958008029377383,-0.18862944390744354,A,39.01821142673004,4,0
U00211,-1.0126890835184585,-0.9589945434097324,A,28.985658447770668,2,0
U00212,0.8798692724192815,1.438393877347594,B,95.34337894698274,3,0
U00213,-1.0511547572149957,-0.08826867988777867,A,77.04090455006329,1,1
U00214,-0.6406196997269209,-1.122350779570754,C,46.633463369830984,5,0
U00215,-0.993737438364321,-0.8873351339175991,B,87.48028342386388,3,0
U00216,-0.9374906641509544,1.4913787326709411,B,70.39944378827953,4,1
U00217,-1.5339770165774653,-1.2210120432394438,B,28.936781689313705,3,0
U00218,-0.3933556427118887,-1.246464539155423,A,98.24980548102555,4,0
U00219,-0.464521561588314,-0.932329839277486,C,39.38922188082701,1,0
U00220,-0.35961971294354317,-0.2575672537387004,B,84.70744569250823,1,0
U00221,0.1350953327331374,-0.7293925431781816,C,83.59913549563657,0,0
U00222,-1.7378228859339582,1.5522066051823276,B,3.437387550902782,2,0
U00223,0.420751609639197,0.45427488625003537,C,71.3379545847341,6,0
U00224,0.5176631818860926,-1.7317868635452898,C,13.087762651290769,6,0
U00225,-0.22437588922684984,-2.0558690911202504,A,1.9441702076612222,6,0
U00226,0.5122889482036851,1.3870513350124727,B,43.99176114846669,2,0
U00227,-0.1367725690588352,-1.6011140549497267,C,90.82511057730781,3,1
U00228,1.7504524161110757,-2.144495261249143,B,69.78293442928694,4,0
U00229,1.0161757235640272,-0.23086910443677547,A,95.21350292190769,3,0
U00230,0.7593269500764827,0.3720182150125056,A,60.88057891862532,3,0
U00231,-1.414655314888946,-1.5340383517381662,A,78.92033391895545,4,0
U00232,-0.04093452386271325,0.3235543631540202,B,95.1003449607215,3,0
U00233,0.654033937539091,-0.8158838070963961,A,22.08404484633011,3,0
U00234,0.9082153959306557,0.03065200820079932,B,70.67505377560316,1,1
U00235,-0.09414094202798663,0.7019495546190357,C,52.73192058111804,4,1
U00236,1.9704685931145396,0.6055175697878818,B,0.6482085770450396,1,0
U00237,0.43376698221019044,-0.5132304176062136,B,87.51268048559359,2,0
U00238,-0.6360884977746935,0.034223745055125473,B,84.18123331663949,3,1
U00239,-0.671827541101148,0.44677550222776674,C,34.89221837757648,1,0
U00240,0.5201507628078278,1.3821146184390898,C,16.30222039872461,1,0
U00241,0.8054708932370283,0.041299305301922676,A,19.981818799895525,5,1
U00242,0.5640672981749685,1.7193967856017975,B,45.0644344269222,1,0
U00243,-0.17294365302877962,-0.8637764566820462,C,91.1272363056235,2,0
U00244,1.0973281676056401,0.9171840596811279,A,50.43683081486674,1,0
U00245,-1.4634585467237529,0.4114301476987846,C,60.9299898663052,3,0
U00246,-0.5906808651746321,2.1377000912858883,A,50.40416614595913,3,1
U00247,0.16265450431179296,-0.31367503184709494,A,1.7670638568068942,6,0
U00248,0.8547233439772541,-1.6102446800505137,B,40.8819748035617,2,0
U00249,0.4678399183744297,0.29134825229569955,C,50.5752897837249,2,0
U00250,-1.049141236038882,-0.7272345956512685,B,71.17169034877958,5,0
U00251,1.1110251939610867,0.6054116461462015,A,4.409025922676291,2,0
U00252,1.52718565549904,-1.4931302664086508,A,16.235559655716646,2,0
U00253,1.7857741734377548,-0.31355613383637987,C,64.53617227121542,1,0
U00254,0.34808613368782765,-0.20424229047468914,C,11.047800046688682,2,0
U00255,2.1564465555982975,0.4735264071049469,C,90.37564842403121,3,1
U00256,0.6525901635958132,0.7710379193295945,A,97.71988751508928,5,0
U00257,0.37463268974409386,-0.4948099334051257,A,36.31948118582291,4,0
U00258,0.07531420702212371,-0.5048665679423114,A,92.073208560176,3,0
U00259,-0.7024242685809708,-0.5261926357931599,C,44.89957858746436,6,0
U00260,-0.2805863549706098,0.4417403249831938,B,84.49671013705276,4,0
U00261,0.07984295993306181,0.3790490697582241,A,63.16909707265286,3,0
U00262,-0.36948549708726547,-0.6533382300538925,B,80.33859102961753,2,1
U00263,0.020339321715907178,-0.37688001699684226,A,9.304386255258157,3,0
U00264,-2.188917971987916,0.7194925899778443,C,3.6851076690810225,2,0
U00265,1.008537991985604,-0.7570966755377143,C,59.69630875114541,2,0
U00266,-1.7162333192747061,-1.1705162660580926,C,70.75444169686602,2,0
U00267,0.19503594156693754,0.2847251936811209,A,76.65632348791512,4,0
U00268,0.12110564381289778,-0.9298749078721369,B,62.20642804040016,2,0
U00269,-0.10790068522895027,-0.04210823053848,C,84.88375412900892,5,0
U00270,-0.6145133962382897,-0.2843189621410068,B,48.02726510951201,1,0
U00271,0.8624814148784498,-1.9798833870937513,A,25.990128716325312,3,0
U00272,0.5600433309573027,-0.030284825746386915,A,13.427744033465173,4,0
U00273,0.7918396158072346,0.827761141579058,B,65.23702033673813,4,0
U00274,-0.6635729765332795,-1.6256434135609081,C,53.272072377526506,1,0
U00275,1.0772406068983573,-1.3125371398634689,B,78.04293069219021,6,0
U00276,-1.0499021643899704,-0.8798306879261476,B,66.07655925546604,2,0
U00277,0.26911492249330454,-0.9777630645584704,A,4.540393588657476,3,0
U00278,-1.1482104884627504,-1.0016813031858454,B,5.108156881549119,1,0
U00279,0.7415249838778943,-0.5551084366895203,C,89.45203708881519,0,0
U00280,-0.9455298189092186,0.9493958961340553,B,93.76048847845202,9,1
U00281,1.0698531217095,-0.03603531245955268,C,91.85729495312526,1,0
U00282,-1.758285072302182,-1.188283982175912,A,19.919236238229377,5,1
U00283,-1.3127412880901232,0.06423582850582778,A,22.299417460260273,4,0
U00284,-0.24217818484227976,0.335538771216986,C,7.791979283578987,7,0
U00285,0.10225658047471813,-0.3929716003674101,C,0.807305959059168,2,0
U00286,1.3563239174288757,-0.046873152241011184,A,10.621280640198771,2,0
U00287,0.13203481134329312,-0.3707204057913041,B,48.10610713995585,3,0
U00288,0.6154647560892441,0.2438960043416684,B,21.75830699238922,0,0
U00289,-1.0479457415613693,-1.1353746763219674,B,40.15455672853494,4,1
U00290,-0.3642308622070047,-1.6509100801817669,C,52.545921889732604,4,0
U00291,-0.90681719007301,-0.36294541422206944,B,94.53299508992818,3,0
U00292,-0.22477953474842574,-0.35137615495256475,B,16.875136703449744,1,0
U00293,0.06296709585110051,-1.3636934999012693,B,58.02210924134834,5,0
U00294,-0.7257010366233374,-0.7713928324286905,B,40.80812259722361,4,0
U00295,0.442776814921477,-0.14112019940906118,B,48.26399789915231,6,1
U00296,0.645554253961851,1.4179336318503515,A,48.690384334903904,4,0
U00297,-1.9850887763759957,-0.39401794899631787,B,12.565103867266414,2,0
U00298,-1.322776921322982,0.6263488638082264,B,10.847253894566434,1,0
U00299,-0.8589416312392106,1.2971384034992348,A,92.37511146984957,6,1
U00300,-0.6258219267388239,1.0418671683265561,C,94.12813482135036,2,0
U00301,-0.05759288783607435,-0.2756550572706491,B,4.111124861839088,4,0
U00302,0.07497670569436878,1.1220956473568262,A,34.91765467629446,1,0
U00303,-1.1605344684499532,0.6928929743854964,A,99.24553892360221,4,1
U00304,-0.36894048158293746,0.9520177614930947,A,10.700742358525195,3,0
U00305,-0.7564952241743447,-0.1427227064410913,B,56.42678402880217,2,1
U00306,1.0517118077947818,1.073561313503068,A,91.92630019511952,3,1
U00307,-0.2898951946284137,0.2681442825160128,C,50.73487014042283,2,0
U00308,-0.7560593563632301,0.7642357717952143,C,34.6026653594496,3,0
U00309,0.629974817443554,-0.7026542866991119,C,80.79920908214487,4,1
U00310,-0.6603381395475304,-1.011696115429608,A,81.67360137650606,6,0
U00311,-1.7847043524027246,1.4630056594233742,A,3.5004609767754657,4,0
U00312,-0.43777642639942305,-0.5173948762908867,B,11.023427443601241,2,0
U00313,-0.7645555502422124,0.3360541822426246,A,66.16049365883687,3,0
U00314,-1.2763297154018782,1.8990211306983915,B,72.44034223764001,4,0
U00315,0.19946564713435905,0.36986522090684354,C,3.2440997556410833,4,0
U00316,0.11483470664647996,0.8677425719105292,A,0.8120862806968998,3,0
U00317,0.13823057777397818,0.9188466862915219,B,0.8455409540418901,5,0
U00318,2.2390635545221027,0.024516135900878012,A,61.51683188267397,5,0
U00319,-0.5215330087101443,1.227849532971993,A,0.6598574825406711,3,0
U00320,-2.437095152284137,0.7092154215820539,A,63.96625506586246,4,0
U00321,-0.6374099522966556,0.8870109630416017,A,37.35821550954326,3,0
U00322,-0.5699236853861301,0.7844661253014037,A,2.533774192401128,1,0
U00323,0.35829116139580564,-0.7840101996959702,A,24.82906067885552,5,0
U00324,0.8811686010392256,0.7816989803797174,C,37.79805238802516,3,0
U00325,0.1531318264430972,-1.6145483800918414,C,41.61291516975144,3,0
U00326,-2.0825118140715984,1.095429929621544,B,35.22638860767889,5,0
U00327,-0.4587157024604402,0.3484282283386118,A,14.797129244060358,3,0
U00328,-0.3118325899788432,-1.327028536121321,B,18.400618892588692,1,0
U00329,-1.4163893864542527,0.14659258909082867,A,37.58448914783625,5,0
U00330,0.7095923164497109,-0.2921786389197655,C,40.73809771364463,5,0
U00331,-0.4718658411769009,0.9953616263010509,C,52.287922191464176,2,0
U00332,-0.9718933039999663,0.5021814831680722,B,81.85543969769984,5,0
U00333,-0.17085568408094065,-0.5931361498769733,B,49.9199464809636,2,0
U00334,-1.035810426193385,0.38854254706722424,C,2.5614282188387127,6,0
U00335,0.01201329743593119,-0.7608420692984326,C,52.97706507331018,7,0
U00336,0.7115700303082207,1.2915263874762821,A,45.24020952773482,6,1
U00337,-0.2695200267370212,-0.5161186153265677,C,1.1390520176621899,1,0
U00338,-1.1245239314585826,1.0448472081870208,C,24.33203022580287,5,0
U00339,-1.3896305946270842,-1.248521720208359,A,64.27411031002308,8,0
U00340,0.17370633935783236,-2.4530271291364145,B,30.422752482507775,6,1
U00341,-0.8613295112656267,-0.34919955499022065,C,27.438431500448846,5,0
U00342,-0.34785009529119837,0.8023766263538962,A,68.9249427042142,2,1
U00343,-0.8172059386784591,-0.5386038997433912,B,33.03999597573851,3,0
U00344,-0.482563898743639,-0.36458051640751427,A,66.49194032805961,4,0
U00345,1.021260626802133,-1.087964446720009,C,51.39167371415139,5,0
U00346,-0.758602921116955,-0.4694514030855518,B,11.517782541770883,4,0
U00347,-0.07012054201318074,-0.7588042827475998,C,19.695370470453412,2,0
U00348,-1.0836667426053275,-0.16643987833919097,A,2.0296135969571916,1,0
U00349,-0.533835379361018,1.6558916061726663,A,76.46700462762954,4,0
U00350,-0.41721491856375265,-0.48511548878438476,C,30.20008454140932,5,0
U00351,-0.43358269848577674,-1.315174629790422,A,22.039124494210107,2,0
U00352,-0.198168244802438,-1.953609422721091,C,60.12438817689081,2,0
U00353,-1.106550767122287,1.4454822929560176,B,53.06890234401857,6,0
U00354,-0.3294530760645814,1.2913457719404788,B,13.880681142395613,4,0
U00355,1.4117053156676937,0.39258238293442077,B,36.34067138129875,0,0
U00356,-0.8945319849153666,1.349167410804646,A,12.116353594785767,2,0
U00357,0.7654536975508912,-1.346494175077079,C,71.51446636560323,3,0
U00358,2.110943247630263,-0.887256336630246,B,19.857935219188594,0,0
U00359,-0.23972969792031654,0.5075848255404017,A,67.46843285136059,2,0
U00360,1.3557765312873067,1.3123645937969095,C,56.10685341456961,3,1
U00361,-1.2990597542803508,2.2527628192626863,A,77.6574588361909,3,0
U00362,1.2397696435847472,-0.3527854770220253,C,12.132854835228935,2,0
U00363,0.20304186375441566,1.5597008313434877,A,96.37872471926734,3,0
U00364,1.224567311575796,0.22708860283951093,A,11.761650233451238,2,0
U00365,-0.8960872135059603,0.39920030503626924,A,75.19205558856814,3,0
U00366,0.1585536550575476,0.46145431283062227,B,36.46997078750637,4,0
U00367,-1.147286661479207,-0.37653652474164667,A,45.36118882311434,1,0
U00368,-0.33172138090844755,-0.8875965921456391,A,16.359996355195182,4,1
U00369,-1.7278206485286514,0.2305856118461854,B,26.129010419248356,7,0
U00370,-0.08290756314865742,1.1055753858901463,B,69.4346373779936,2,0
U00371,-0.8593465052802312,-0.8778527212046635,B,83.67146684376027,6,0
U00372,-0.7030698226228728,1.5232147439467023,B,35.39006570803961,2,0
U00373,0.8267348334513095,1.1164322466107741,B,42.96279836344462,2,0
U00374,-2.3762340695043997,0.36819864211925885,B,99.84197611459814,3,0
U00375,-0.9480805041464703,0.323876728058079,C,88.34428353925054,6,0
U00376,-0.941031510854939,0.8690680517417719,C,85.22260436490699,3,1
U00377,0.37145406485337895,0.1401692237075825,C,46.992614187697804,1,0
